latitude,longitude,vibe
15.245993186372637,79.06784056149047,coastal-city
15.564928357731803,79.4163415462142,coastal-city
25.12954790472021,82.74485909916594,spiritual
20.41582261645456,78.70788743582838,rural
24.926090634611924,79.86686971785363,city
23.82973252298213,77.89732202953863,heritage
23.894735963574863,85.22239946347662,hill-town
25.144994126457814,85.3903419715132,cultural
20.321232590673773,78.50079610100362,rural
25.859702302161384,81.31194449915341,city
23.41777316490057,79.77734634727342,urban
15.139083777352642,80.07869908526204,coastal-city
25.815569342411127,82.67160069191023,spiritual
19.549698543218597,78.17358062947304,rural
25.95274557596431,74.11851625128946,desert
20.986625284111387,79.43505276105222,rural
9.72325562295729,76.75933552957476,backwater
25.4276906600098,73.27400144435752,desert
26.47946691174864,73.60444455124397,desert
9.853208497505946,80.2326839763035,coastal
24.38700315774722,82.83353329957464,spiritual
18.10247525030949,84.49360140981285,temple-town
26.308220581224205,74.34114389368386,desert
21.62704076976692,78.17089143956805,rural
26.658124502789175,74.69567068078612,desert
25.08256762110109,85.11273926855118,cultural
15.298877620264776,78.80715492063769,coastal-city
24.620223915116984,84.54649717611346,cultural
13.976048833115064,78.53128610573526,beach
25.66980194834072,74.38727647790815,desert
24.239192363919024,85.26106135544855,hill-town
23.08579026202503,79.34329112178257,urban
27.19326819439013,86.7102800301659,mountain
13.58214036768819,76.66336915699704,beach
14.486848392879784,77.43628058755188,beach
22.16440449948714,78.2924669380679,urban
25.11233300599249,83.01869638368422,spiritual
15.208172434213662,80.1700101562015,coastal-city
25.638791736136987,80.94847398719568,city
16.92178401840133,83.41045798517706,temple-town
12.208551463600427,78.26898615279333,forest
17.413118931364625,83.55910852944689,temple-town
22.08575194984492,79.6027866534849,urban
8.532333139864422,78.92954272939323,coastal
9.124173076717463,76.39003105300084,backwater
27.239099381127687,86.10282023582897,mountain
11.550792542209496,78.80035829589242,forest
12.23850065549512,79.0397547709556,forest
9.303139066639964,76.49917855073774,backwater
25.798201239370524,80.58383038453391,city
25.276509770754696,76.71081286829914,heritage
16.258624699249303,79.11406355809672,coastal-city
22.48132591948617,78.52308366215613,urban
19.51083811057221,78.7002919461164,rural
12.515865162466344,78.99433058767406,forest
21.574924126887083,78.47634255592125,urban
26.21179208168873,81.69752084391163,city
9.77148650643712,76.77337548305293,backwater
24.42691443676767,77.86732249102288,heritage
26.34911444824029,81.48127026876362,city
23.023184185162187,85.4763850998482,hill-town
8.46835852764782,76.33774604546333,backwater
26.205303412066527,80.61084726139411,city
20.746649906280304,78.06099211013478,rural
25.882551502347702,74.66086881042966,desert
23.479790502161197,86.45012165089635,hill-town
26.665054160381388,86.81014644263428,mountain
24.92354523590146,84.8058464252827,cultural
26.94737447178132,86.50390637586591,mountain
21.986817742925705,79.27117452675553,urban
24.341648187314057,86.5827747905662,hill-town
24.34735051659306,85.52246339490387,hill-town
24.806701956694106,85.5225234090976,cultural
12.0046943427684,79.10619061594821,forest
15.398477443212684,79.0345587717349,coastal-city
16.36888083774376,78.88058038747994,coastal-city
12.222744765139268,78.70791684055362,forest
20.98629657887412,78.6766025140573,rural
26.82172187547981,86.57577165616071,mountain
9.35536838348428,78.0926841972464,coastal
25.470090978463265,85.26148191008956,cultural
20.313429832857416,79.12872835263423,rural
11.995338732046624,78.53761725292382,forest
26.81664961792138,75.15728966190295,desert
26.143156737428715,74.58736722618102,desert
17.26133376235896,83.6535234280696,temple-town
22.907436807931,85.93673475065498,hill-town
23.8012981582552,77.03937456854057,heritage
25.577377626417604,81.13206582610626,city
8.590161942077037,78.85746767274058,coastal
27.790517421087014,86.09512766012894,mountain
25.41827242660746,83.19365807214571,spiritual
23.135873627159302,86.02987604482274,hill-town
23.57274624132869,85.40255724628244,hill-town
16.683168881777323,83.83108450941633,temple-town
26.61277018530808,74.68198721262075,desert
26.965317672281035,85.63840468190494,mountain
27.381086087116262,86.21225713504835,mountain
26.72024735193268,74.37962420241163,desert
9.040916604102351,79.3088518240448,coastal
26.14409673362086,74.85704905387061,desert
14.748052950954628,79.2140700774981,coastal-city
13.608459945895031,77.85682723520705,beach
25.24141473874045,81.3664703959345,city
24.80844223381937,83.02513618355158,spiritual
26.02060815378286,81.36501076297053,city
9.053462719545731,79.08241365490055,coastal
25.57256116286513,81.19800877891902,city
26.22018001828698,80.55263221960696,city
9.734687940628575,76.48524783755919,backwater
8.978306152285304,76.80393610074104,backwater
14.556688475205108,77.88462688239944,beach
23.409632596577957,77.36621408402361,heritage
11.888682679723544,79.67518196085402,forest
20.88121015375749,78.3987184459287,rural
9.189033491459648,79.34167862023062,coastal
24.156003018040124,77.25236170049256,heritage
9.672572633521888,79.27570557143065,coastal
16.97353470993125,83.67572464214979,temple-town
25.862929968044064,84.07922043869662,spiritual
24.579112016179703,85.61001098274123,cultural
8.57029685274867,76.07311045939623,backwater
17.7714697444719,84.4784890624009,temple-town
20.82628521926165,77.75572264876955,rural
26.634326223153245,74.3076434120082,desert
12.324679874654056,78.53024595176949,forest
11.867896584584669,79.38672418982111,forest
15.695570854496909,79.64870312912967,coastal-city
27.465792801830155,86.33676370689336,mountain
9.069846189052098,78.85656300760223,coastal
18.346566268751918,83.1282848194114,temple-town
20.11270395322437,78.76472014445946,rural
8.634387476541551,78.56681183301929,coastal
24.37173515972736,77.28415938182522,heritage
9.6539994184158,78.7961241478567,coastal
13.711298885910146,77.665172499576,beach
21.08051312320815,78.45085647124193,rural
9.744925150653636,76.55593704450688,backwater
23.75273997070711,85.07027367543189,hill-town
16.515263290576144,84.63682377727548,temple-town
9.21326881822737,76.24043522779803,backwater
26.461820210460576,74.82163488757426,desert
26.359740813410944,73.35669225583909,desert
26.954205471200435,86.40554300253413,mountain
25.27412001219699,83.14380428724522,spiritual
25.941397293748235,81.12766457152084,city
12.02920529815976,79.81325313751695,forest
9.548612698825751,79.55188254663098,coastal
24.133528059588752,84.83689344442142,cultural
22.296070365956524,78.43973601963458,urban
13.500596733727198,77.83590807850055,beach
15.136154458137312,79.20427641715173,coastal-city
17.394278531682982,83.5776416071769,temple-town
25.55772057625588,83.17776418480902,spiritual
11.827232106537595,77.98245262133108,forest
24.96382522586308,85.33111824183997,cultural
14.280292688665645,77.79650491560386,beach
25.182108573507627,80.5898299499205,city
15.618108128466512,77.58325281207362,coastal-city
14.440335428759573,77.98389720847915,beach
26.642689613396485,82.07216804230465,city
19.74818976101589,77.45267131831703,rural
12.88359144159175,77.03930669597723,beach
8.33587278230047,79.18118107377154,coastal
27.10148282695882,75.12356573395148,desert
20.68952620724255,79.68460753197036,rural
18.194617237487364,83.86623007618196,temple-town
15.432382131904957,78.36617917389923,coastal-city
25.87258482155285,83.65228157873199,spiritual
12.433199918258348,79.02746578832195,forest
20.883075247013974,78.82135449813909,rural
8.300537190090346,79.30761836584745,coastal
20.68280100784074,78.23884992002013,rural
21.86022162124657,78.49287044632578,urban
9.613689711287748,77.14538614636045,backwater
25.74093583405086,74.44214610429407,desert
14.95917779008485,78.3274004322203,coastal-city
22.15857448693463,79.26437596883844,urban
26.26412444271127,83.3150962549064,spiritual
18.14946780955401,83.68228926042836,temple-town
20.57006161938813,78.72739693154958,rural
26.55955665944718,86.42108578995575,mountain
25.524741300142047,81.13257281874871,city
25.97676889182103,80.86404853583578,city
22.864846039344076,76.76917265583178,heritage
9.204778611934898,78.83513924999356,coastal
27.143734187591917,85.94686858777209,mountain
26.05430654072088,83.06535736506436,spiritual
9.456127933600396,79.27056260062407,coastal
25.926462593725567,83.43361183832349,spiritual
15.9438900725232,79.62730387901057,coastal-city
13.868899518471542,78.088422295952,beach
25.234359755672045,85.9211399984069,cultural
9.305445201450404,78.66925055632218,coastal
16.131901856042848,78.10815078601297,coastal-city
25.700577726363115,82.5929042380865,spiritual
24.42363967104668,85.41177673580908,hill-town
25.95075227858468,83.66007117143326,spiritual
25.62482006144624,83.28951916403358,spiritual
24.83179061349352,83.34374625420647,spiritual
22.675380321694277,79.78739722489725,urban
11.543614298627208,79.4599953058142,forest
23.27407413232558,85.85078009653185,hill-town
15.365327601789811,79.2554461585951,coastal-city
24.606691514004616,76.56203756360209,heritage
9.88168380555976,78.406149651109,coastal
26.50120046934493,73.94098159468511,desert
11.407060388706295,79.3425129775075,forest
24.19501758515446,77.26188032336884,heritage
26.22586349807005,82.53328077628197,spiritual
10.106589445660456,76.46122218626348,backwater
9.571854592776674,76.76362203218204,backwater
22.398886670212597,78.94474214953459,urban
17.41598762608517,83.43262826878384,temple-town
23.9637283482774,86.65166000815209,hill-town
23.75484842419368,76.97806127098377,heritage
26.779484369037704,86.7277989108908,mountain
27.18752244747077,85.78038324015232,mountain
25.97683146779364,73.95913851900386,desert
8.879077418965746,78.88701839279625,coastal
22.41913269085024,79.5305578381793,urban
14.894635049541222,78.4625642035496,coastal-city
23.007308980226004,78.54654983398407,urban
11.671167494240237,79.36760912423827,forest
25.399310533904043,85.7202700813471,cultural
25.716922069841203,80.99062745186725,city
24.972686639021905,85.3017142750928,cultural
26.957378886205248,73.85560940353804,desert
12.425205370876329,78.95066761225179,forest
17.2121562792424,85.0778703772075,temple-town
8.899229452344837,76.37322136991015,backwater
26.06258639417837,81.20600039089581,city
23.24120522932273,86.18829511319434,hill-town
8.330182405673082,75.92981024656883,backwater
16.558632713069862,83.85032334039003,temple-town
19.14908769980337,78.80424371701655,rural
26.55249551469444,74.13553563736023,desert
9.186811863227312,79.03707954245256,coastal
19.822491063847224,78.50363236693657,rural
23.83716016110267,77.70730855332278,heritage
15.449227573411829,79.25256808844064,coastal-city
23.768200265400747,85.51034084667889,hill-town
24.487631236894323,77.30860016440516,heritage
18.28964760485251,83.52933014723936,temple-town
24.17292600140585,84.34609479338735,cultural
13.320179293249408,77.3380570829964,beach
26.910418627720304,86.00892290914567,mountain
9.745398987431416,76.96979596771448,backwater
17.61832273364096,83.80773499590983,temple-town
23.72154509790925,84.90193856845772,hill-town
20.525461081132004,78.29928138493936,rural
24.22093584256576,85.22291068847329,hill-town
24.687893466646933,82.31731614090003,spiritual
15.033669138601994,78.7696855562524,coastal-city
13.636077912914468,78.71171445749559,beach
9.916970669337015,76.5036352589656,backwater
20.735978789765134,79.0356849782703,rural
9.006946115157438,78.10519389199224,coastal
27.473816438638025,74.54764886892612,desert
24.77838031702518,85.31877391821078,cultural
23.891530192159845,86.02459396915151,hill-town
24.010573913646557,85.41975813240134,hill-town
21.835599852572717,78.54650143176043,urban
9.725854068728696,75.71723978840383,backwater
24.048285255995093,85.7998082391024,hill-town
25.520587540008957,82.00229335899255,city
9.227381051170957,76.56051873693228,backwater
25.32594870256735,74.79681266094322,desert
17.13758921707471,83.53575828511515,temple-town
8.985824233625126,76.11761202929723,backwater
25.81536966408134,82.90903189840574,spiritual
13.96177946278326,78.82895685320334,beach
24.715303775636755,76.54999882048901,heritage
14.116635218970307,77.50086769146886,beach
20.08708176308184,78.39283278346234,rural
20.119827042742205,78.45424352947869,rural
8.501004314769007,79.15651565224942,coastal
14.471398663358832,77.85805357930855,beach
14.492826052946816,76.63351116462792,beach
11.543079325398876,78.9299252029429,forest
24.67068544781899,86.02718509072872,cultural
24.179244429851828,77.82690678936838,heritage
15.07430957609325,79.24706665000775,coastal-city
20.86553135421371,78.967860753469,rural
20.57958741616044,78.94057558552717,rural
25.0540106902373,85.22966605127777,cultural
24.466210694053345,82.25322460013297,spiritual
28.196965818963893,86.45907732294692,mountain
8.861881651707153,78.51145468920757,coastal
17.483405417328967,83.84145968364254,temple-town
27.08929682997164,85.78639621709802,mountain
12.319509503411457,79.12667109351294,forest
14.075896383330043,77.56980477427771,beach
26.07845022636848,83.15329804195312,spiritual
9.116618722980306,77.23051414889304,backwater
22.75176719342316,79.57975506825078,urban
27.24394318555657,86.72813166849727,mountain
25.934058618190747,74.6127915324569,desert
9.661313289896428,76.97757361759996,backwater
26.199109099700514,80.46270866470658,city
11.680657189356472,78.81604990756483,forest
8.9369719421346,79.28176234535474,coastal
13.098717615823803,77.40599038184716,beach
15.561748509203085,79.35695709984489,coastal-city
12.10904124801322,78.76112545955111,forest
23.54418945463768,86.04591360091521,hill-town
23.379146960270248,84.8891690109459,hill-town
25.05599617706338,81.15819583893125,city
26.5041231216731,87.23045318483474,mountain
15.641630368192525,77.22434358739261,coastal-city
10.992776759104489,79.21780564554308,forest
15.594867078478556,78.87070084221449,coastal-city
27.201359044730093,86.30696237182481,mountain
12.42875100264382,79.0361470618969,forest
11.738559769832726,79.0312605016837,forest
19.79045141916487,78.42667413220217,rural
8.752177158978256,76.13353649052209,backwater
27.295941534658844,86.97141918937325,mountain
24.883850631716065,85.01941848660854,cultural
22.466189160102232,78.87818092698262,urban
11.501626999968437,79.29295583882842,forest
23.696154166602355,86.20163868192667,hill-town
25.31257765820225,85.6072095885563,cultural
9.4046500682412,79.07884226083839,coastal
23.99370628646079,76.91381136458845,heritage
22.9108849240734,78.0561067941193,heritage
25.81680149022257,75.55381554437837,desert
23.617722951951443,85.80885942343042,hill-town
14.779099916814546,78.84507812561372,coastal-city
24.254948983844585,84.8697391607382,cultural
22.897057396451267,78.95350819343254,urban
24.82604903617086,83.11210718212688,spiritual
20.362097563500924,78.50253995727125,rural
23.814128197789167,77.87509105130137,heritage
15.112178847159315,78.61739102026223,coastal-city
12.832697088902382,79.17883325320135,forest
24.66505911230189,85.94438212465911,cultural
26.642095357332646,75.17483339339458,desert
19.89918223570449,78.94034624938394,rural
15.637380725853133,79.3645407418807,coastal-city
9.91223767044285,79.6376303001478,coastal
11.89123221851194,79.27763176932864,forest
25.692754362609413,80.65091013906293,city
11.525793455903946,79.10131736233718,forest
25.702082935786876,83.38345208445607,spiritual
15.322271464329589,78.67745395300129,coastal-city
20.346420899591383,78.49685552342606,rural
26.11727561534332,81.40338411392825,city
14.504214373344045,78.06925427980148,coastal-city
25.89172821225799,83.24499764286213,spiritual
25.53712075149081,85.54743832766142,cultural
22.981946826048304,78.31725321534623,urban
17.226163990744247,83.62481175353415,temple-town
17.75808461256628,83.46790577553651,temple-town
25.425702338161344,83.3763402829312,spiritual
23.603286963337982,85.20618392630443,hill-town
26.496421735194005,74.0327506426323,desert
22.326895322813154,78.37020316561853,urban
26.53542754381785,73.59625770976704,desert
25.379470007205693,82.68064217454001,spiritual
23.09486757830156,78.85279810034017,urban
11.728073098727805,79.36201972053486,forest
12.805857016442896,76.9316076803348,beach
20.28339307678109,79.34234835225372,rural
26.620773254999943,73.69398361885943,desert
24.277270971393506,76.38097279131357,heritage
9.049578635464233,76.17401363587607,backwater
